id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ZCCHC16	5	0.19387	0.26686	0.70463	6478	2	-0.26647	0.91224	0.87336	0.988767	19056	0	-0.26647
APOBEC3B	5	0.19389	0.26686	0.70463	6479	2	0.20675	0.27806	0.4355	0.963749	8137	1	0.20675
BHLHE41	5	0.19389	0.26686	0.70463	6480	2	0.7192	0.047027	0.11639	0.963749	2231	3	0.7192
SESN2	4	0.19392	0.17169	0.621577	6481	2	-3.1873	0.24543	0.36941	0.963749	7523	2	-3.1873
SMIM20	3	0.19395	0.20295	0.652425	6482	2	-1.1116	0.60349	0.56501	0.963749	13265	1	-1.1116
C2orf91	6	0.19399	0.20854	0.658797	6483	1	0.61743	0.031959	0.092838	0.963749	1680	3	0.61743
HDAC1	6	0.19405	0.20854	0.658797	6484	3	-0.74783	0.65618	0.71518	0.963749	14084	1	-0.74783
GTF3C6	3	0.19417	0.20397	0.654141	6485	2	-1.0716	0.96068	0.94728	1.0	20014	0	-1.0716
TKTL2	4	0.1942	0.17169	0.621577	6486	1	0.029894	0.58478	0.60219	0.963749	12985	1	0.029894
PRKAR1A	4	0.19427	0.17169	0.621577	6487	2	-3.1612	0.63283	0.62339	0.963749	13710	1	-3.1612
AMICA1	6	0.19437	0.20854	0.658797	6488	3	-0.5536	0.86344	0.82816	0.978567	18013	1	-0.5536
SEC61B	5	0.19437	0.26686	0.70463	6489	2	0.15121	0.83756	0.78837	0.97032	17509	0	0.15121
BTN1A1	5	0.19437	0.26686	0.70463	6490	1	0.52312	0.38478	0.53525	0.963749	9998	2	0.52312
OR4B1	6	0.19441	0.20854	0.658797	6491	3	-0.52994	0.55221	0.67645	0.963749	12478	2	-0.52994
YPEL3	3	0.19444	0.20498	0.654952	6492	1	0.53625	0.20652	0.30911	0.963749	6702	2	0.53625
ME3	3	0.19444	0.20498	0.654952	6493	1	0.80445	0.068894	0.13091	0.963749	3044	2	0.80445
ENOX1	3	0.19444	0.20498	0.654952	6494	1	-0.19106	0.93602	0.89998	0.996748	19557	0	-0.19106
IL17RA	3	0.19444	0.20498	0.654952	6495	1	0.15795	0.40891	0.4428	0.963749	10380	1	0.15795
COX6B1	2	0.19454	0.17063	0.621577	6496	1	-4.7599	0.83541	0.78284	0.970243	17466	0	-4.7599
BTG4	2	0.19454	0.17063	0.621577	6497	1	-4.2383	0.64982	0.5952	0.963749	13985	0	-4.2383
CHMP3	3	0.19455	0.20498	0.654952	6498	2	-1.0685	0.91139	0.86388	0.985743	19043	0	-1.0685
GCFC2	5	0.19464	0.26686	0.70463	6499	2	-0.35225	0.52934	0.6236	0.963749	12135	1	-0.35225
MAPKAP1	5	0.19464	0.26686	0.70463	6500	2	0.025603	0.7581	0.72797	0.96572	15904	1	0.025603
C6orf62	5	0.19464	0.26686	0.70463	6501	2	0.90556	0.023979	0.070452	0.963749	1315	3	0.90556
RAB1A	5	0.19464	0.26686	0.70463	6502	2	-0.44577	0.34933	0.50424	0.963749	9520	1	-0.44577
INO80	4	0.19465	0.17204	0.621577	6503	1	-0.088515	0.86933	0.82217	0.975854	18156	0	-0.088515
ADAM29	6	0.19479	0.20854	0.658797	6504	3	-0.77693	0.79538	0.78041	0.970158	16699	1	-0.77693
FAM118A	6	0.19486	0.20854	0.658797	6505	2	0.0023359	0.53183	0.66538	0.963749	12178	2	0.0023359
ACTBL2	5	0.19493	0.26686	0.70463	6506	1	0.61252	0.10806	0.23959	0.963749	4229	3	0.61252
SLC4A1	5	0.19493	0.26686	0.70463	6507	1	0.37592	0.41343	0.55649	0.963749	10449	2	0.37592
ZRANB3	5	0.19493	0.26686	0.70463	6508	1	0.013973	0.55887	0.63165	0.963749	12580	1	0.013973
THAP2	4	0.19495	0.17204	0.621577	6509	2	-3.4903	0.9054	0.86447	0.98587	18925	0	-3.4903
FOXO1	3	0.195	0.20498	0.654952	6510	1	-0.051797	0.8083	0.75535	0.96732	16954	0	-0.051797
HSPBAP1	3	0.195	0.20498	0.654952	6511	1	-0.09269	0.93153	0.89782	0.995789	19472	0	-0.09269
XPO7	5	0.19501	0.26686	0.70463	6512	2	0.2378	0.56839	0.6333	0.963749	12741	1	0.2378
POU2F1	4	0.19506	0.17204	0.621577	6513	2	-0.4931	0.85423	0.80599	0.973952	17815	0	-0.4931
GTF2A2	4	0.19506	0.17204	0.621577	6514	1	0.12273	0.34415	0.47306	0.963749	9435	1	0.12273
ANAPC15	4	0.19506	0.17204	0.621577	6515	1	0.081628	0.75396	0.70119	0.963749	15825	1	0.081628
HERPUD1	6	0.19519	0.20854	0.658797	6516	2	-0.10172	0.97487	0.95557	1.0	20297	0	-0.10172
RHPN1	4	0.19534	0.17204	0.621577	6517	2	-3.0452	0.80303	0.74153	0.96572	16847	0	-3.0452
FANCM	5	0.19536	0.26686	0.70463	6518	1	0.35789	0.69664	0.69853	0.963749	14751	1	0.35789
KL	4	0.19542	0.17204	0.621577	6519	2	-2.0531	0.28411	0.42255	0.963749	8249	1	-2.0531
SPATA32	3	0.19543	0.20498	0.654952	6520	1	0.29537	0.37322	0.4285	0.963749	9840	1	0.29537
VENTX	3	0.19543	0.20498	0.654952	6521	1	0.25132	0.25388	0.35655	0.963749	7674	1	0.25132
UQCRFS1	4	0.19546	0.17204	0.621577	6522	2	-3.2237	0.69269	0.66048	0.963749	14692	1	-3.2237
SLCO2A1	2	0.19547	0.17063	0.621577	6523	1	-4.8359	0.86542	0.82348	0.976916	18065	0	-4.8359
HEATR4	5	0.1955	0.26686	0.70463	6524	2	0.30006	0.18562	0.33489	0.963749	6195	1	0.30006
NEDD9	5	0.1955	0.26686	0.70463	6525	2	-0.47947	0.8396	0.78837	0.97032	17547	0	-0.47947
PSG4	5	0.1955	0.26686	0.70463	6526	2	0.12208	0.83028	0.78184	0.970158	17376	0	0.12208
SGCD	5	0.1955	0.26686	0.70463	6527	2	-0.0062212	0.77509	0.74431	0.96572	16261	1	-0.0062212
OR8I2	4	0.19567	0.17204	0.621577	6528	1	0.27813	0.26555	0.39076	0.963749	7897	2	0.27813
RANBP6	4	0.19567	0.17204	0.621577	6529	1	0.15453	0.12241	0.23187	0.963749	4604	2	0.15453
KIF5C	4	0.19567	0.17204	0.621577	6530	1	0.40452	0.10402	0.20786	0.963749	4129	1	0.40452
MPZL3	4	0.19567	0.17204	0.621577	6531	1	0.10621	0.71164	0.67287	0.963749	14997	1	0.10621
CUTA	2	0.19569	0.17063	0.621577	6532	1	-4.8192	0.88388	0.85964	0.984563	18466	0	-4.8192
HOXD12	2	0.19569	0.17063	0.621577	6533	1	-4.4559	0.67383	0.61588	0.963749	14369	0	-4.4559
CHAC2	5	0.19573	0.26686	0.70463	6534	2	-0.34894	0.23482	0.38912	0.963749	7319	2	-0.34894
KLHDC7B	5	0.19573	0.26686	0.70463	6535	2	0.39808	0.81793	0.77054	0.968649	17138	1	0.39808
B3GALTL	6	0.19574	0.20984	0.659387	6536	3	-0.89769	0.89823	0.85101	0.981389	18778	0	-0.89769
TMOD3	5	0.19578	0.26686	0.70463	6537	2	-0.085066	0.60446	0.6448	0.963749	13278	1	-0.085066
OR11H2	3	0.19581	0.20706	0.657475	6538	2	-1.1604	0.82758	0.77409	0.970158	17325	0	-1.1604
CAPN1	4	0.19582	0.17204	0.621577	6539	2	-3.3976	0.51978	0.55457	0.963749	11994	1	-3.3976
CMTM6	4	0.19582	0.17204	0.621577	6540	2	-3.2488	0.64795	0.62872	0.963749	13960	1	-3.2488
OR8J1	4	0.19582	0.17204	0.621577	6541	2	-2.9128	0.78465	0.72702	0.96572	16467	0	-2.9128
SREBF2	1	0.19591	0.074673	0.531537	6542	1	-7.58	0.80409	0.92533	1.0	16874	0	-7.58
SMAGP	3	0.19603	0.20811	0.658696	6543	2	-1.1289	0.81572	0.76292	0.968649	17088	0	-1.1289
ZCCHC17	4	0.19606	0.17204	0.621577	6544	2	-1.7522	0.89149	0.85023	0.981389	18634	0	-1.7522
SESTD1	4	0.19606	0.17204	0.621577	6545	1	0.31554	0.84075	0.79026	0.97032	17566	0	0.31554
IL34	5	0.19616	0.26704	0.70463	6546	2	-0.028195	0.90795	0.86914	0.987004	18975	0	-0.028195
TMEM243	5	0.19616	0.26704	0.70463	6547	2	-0.15174	0.71726	0.70829	0.963749	15094	1	-0.15174
CAND1	5	0.19616	0.26704	0.70463	6548	2	0.35143	0.13658	0.27816	0.963749	4957	2	0.35143
CEP120	5	0.19616	0.26704	0.70463	6549	2	-0.24632	0.65871	0.68074	0.963749	14124	1	-0.24632
ZNF726	5	0.19616	0.26704	0.70463	6550	2	0.29169	0.39177	0.54038	0.963749	10119	2	0.29169
EP300	4	0.1962	0.17204	0.621577	6551	2	-3.1466	0.7174	0.68162	0.963749	15098	1	-3.1466
IRF1	5	0.19626	0.26721	0.70463	6552	1	0.68041	0.0089939	0.031537	0.963749	569	4	0.68041
OXTR	5	0.19626	0.26721	0.70463	6553	1	0.39463	0.27045	0.42444	0.963749	7986	2	0.39463
TEX28	3	0.19637	0.20811	0.658696	6554	2	-1.0369	0.82662	0.77409	0.970158	17306	0	-1.0369
KIF16B	3	0.19637	0.20811	0.658696	6555	1	0.63154	0.022471	0.055098	0.963749	1237	2	0.63154
COL14A1	3	0.19637	0.20811	0.658696	6556	1	0.17095	0.61269	0.57756	0.963749	13373	1	0.17095
SPTBN1	3	0.19643	0.20811	0.658696	6557	2	-1.138	0.9135	0.86814	0.987004	19082	0	-1.138
ZNF16	4	0.19644	0.17204	0.621577	6558	2	-3.1013	0.6319	0.62339	0.963749	13691	1	-3.1013
OR13G1	4	0.19644	0.17204	0.621577	6559	1	-0.024039	0.74454	0.69405	0.963749	15624	1	-0.024039
TXNDC15	6	0.19645	0.21189	0.659387	6560	2	0.15398	0.27366	0.45943	0.963749	8059	1	0.15398
PA2G4	6	0.19645	0.21189	0.659387	6561	2	-0.49516	0.99079	0.97868	1.0	20554	0	-0.49516
TM2D2	6	0.19645	0.21189	0.659387	6562	2	0.25942	0.27255	0.45731	0.963749	8033	1	0.25942
RPS15A	6	0.19653	0.2119	0.659387	6563	3	-0.71498	0.89656	0.84965	0.981389	18745	0	-0.71498
PIAS1	6	0.1966	0.21369	0.660628	6564	2	0.064138	0.54085	0.6723	0.963749	12306	2	0.064138
TAS2R1	4	0.19662	0.17204	0.621577	6565	2	-3.2615	0.34631	0.47484	0.963749	9468	1	-3.2615
ZFR	6	0.19662	0.21582	0.664718	6566	3	-0.52728	0.40931	0.57685	0.963749	10386	1	-0.52728
TTC24	5	0.1967	0.26721	0.70463	6567	2	0.35172	0.29231	0.44415	0.963749	8426	2	0.35172
SNX9	5	0.19672	0.26721	0.70463	6568	2	0.52276	0.15632	0.30574	0.963749	5462	3	0.52276
FAM92A1	2	0.19675	0.17063	0.621577	6569	1	-4.2387	0.24243	0.28624	0.963749	7482	1	-4.2387
ATXN1	3	0.19676	0.20811	0.658696	6570	2	-1.124	0.72818	0.66806	0.963749	15309	0	-1.124
NANOS1	3	0.1968	0.20811	0.658696	6571	1	0.26073	0.54125	0.52167	0.963749	12313	1	0.26073
C4orf36	3	0.19684	0.20811	0.658696	6572	2	-1.0823	0.96491	0.95522	1.0	20107	0	-1.0823
DEPDC1	4	0.19689	0.17204	0.621577	6573	1	0.486	0.63262	0.62339	0.963749	13706	1	0.486
GFRA3	4	0.19689	0.17204	0.621577	6574	2	-1.2703	0.81589	0.75248	0.965722	17093	0	-1.2703
MESDC2	4	0.19689	0.17204	0.621577	6575	2	-2.6613	0.79138	0.73679	0.96572	16607	0	-2.6613
MAB21L2	6	0.19714	0.21831	0.668318	6576	2	0.24021	0.11721	0.2626	0.963749	4465	1	0.24021
ZDHHC13	6	0.19714	0.21831	0.668318	6577	1	0.60484	0.0067466	0.028487	0.963749	442	3	0.60484
NSUN3	4	0.19718	0.17204	0.621577	6578	2	-2.4264	0.86546	0.8149	0.974221	18067	0	-2.4264
NDUFB11	6	0.1972	0.21831	0.668318	6579	3	-0.82775	0.20598	0.38473	0.963749	6692	1	-0.82775
DNAJB12	4	0.19723	0.17204	0.621577	6580	2	-3.4029	0.92727	0.88736	0.992805	19379	0	-3.4029
BDKRB1	4	0.19723	0.17204	0.621577	6581	2	-2.783	0.68484	0.65348	0.963749	14569	1	-2.783
PDIA6	2	0.19729	0.17063	0.621577	6582	1	-4.0619	0.43119	0.40131	0.963749	10727	1	-4.0619
ZFYVE26	2	0.19729	0.17063	0.621577	6583	1	-4.3804	0.39021	0.37857	0.963749	10089	1	-4.3804
RNGTT	3	0.19733	0.21091	0.659387	6584	2	-1.005	0.61655	0.57756	0.963749	13423	1	-1.005
CARTPT	5	0.19738	0.26721	0.70463	6585	2	-0.33201	0.68935	0.69691	0.963749	14636	1	-0.33201
KIF21B	5	0.19738	0.26721	0.70463	6586	2	0.57717	0.019896	0.061788	0.963749	1131	3	0.57717
hsa-mir-4522	3	0.19741	0.21091	0.659387	6587	2	-1.1275	0.21622	0.32781	0.963749	6947	1	-1.1275
RAB31	6	0.19741	0.21831	0.668318	6588	2	0.11644	0.27357	0.45943	0.963749	8056	2	0.11644
RBL2	3	0.19757	0.21091	0.659387	6589	2	-1.0622	0.46553	0.47334	0.963749	11254	1	-1.0622
CFC1B	1	0.1976	0.074673	0.531537	6590	1	-6.6454	0.8024	0.92533	1.0	16828	0	-6.6454
GPR137C	3	0.19761	0.21091	0.659387	6591	2	-1.083	0.25758	0.35834	0.963749	7759	1	-1.083
SLC17A3	3	0.19763	0.21091	0.659387	6592	1	0.018837	0.41311	0.44459	0.963749	10442	1	0.018837
MT1F	3	0.19769	0.21091	0.659387	6593	2	-0.98158	0.94138	0.90898	1.0	19646	0	-0.98158
REST	5	0.1977	0.26721	0.70463	6594	2	0.2809	0.44442	0.57931	0.963749	10930	1	0.2809
DPP7	4	0.19778	0.17204	0.621577	6595	2	-3.3252	0.46727	0.53682	0.963749	11282	1	-3.3252
FGF14	4	0.19783	0.17204	0.621577	6596	1	-0.046313	0.83084	0.78058	0.970158	17387	0	-0.046313
C16orf54	3	0.19783	0.21192	0.659387	6597	1	-0.017915	0.63239	0.58478	0.963749	13700	1	-0.017915
DAXX	6	0.19786	0.21904	0.669295	6598	3	-0.62205	0.23531	0.42111	0.963749	7329	1	-0.62205
BAK1	6	0.19797	0.21978	0.670998	6599	2	0.1201	0.13811	0.29222	0.963749	4994	1	0.1201
ATP9A	5	0.19808	0.26721	0.70463	6600	1	0.67699	0.057602	0.15346	0.963749	2627	3	0.67699
VTI1B	5	0.19818	0.26721	0.70463	6601	2	-0.47864	0.18077	0.33277	0.963749	6079	1	-0.47864
IRF2BP2	6	0.19826	0.21978	0.670998	6602	2	0.13305	0.28517	0.46162	0.963749	8269	1	0.13305
FAM163A	4	0.19835	0.17239	0.621577	6603	2	-3.0393	0.68409	0.65348	0.963749	14553	1	-3.0393
GAGE1	6	0.19851	0.21978	0.670998	6604	3	-0.73543	0.86572	0.82959	0.978813	18072	1	-0.73543
RPP14	4	0.19852	0.17239	0.621577	6605	1	0.50503	0.11393	0.22316	0.963749	4382	2	0.50503
ADORA2A	4	0.19852	0.17239	0.621577	6606	1	0.33921	0.26946	0.39877	0.963749	7963	2	0.33921
NINJ1	6	0.19861	0.21978	0.670998	6607	2	0.161	0.094785	0.2298	0.963749	3880	3	0.161
HERC6	4	0.19867	0.17239	0.621577	6608	2	-3.1411	0.46927	0.53682	0.963749	11304	1	-3.1411
FBRSL1	4	0.19867	0.17239	0.621577	6609	2	-2.8877	0.4223	0.51907	0.963749	10591	1	-2.8877
DNAH6	3	0.19882	0.21408	0.660941	6610	1	0.15865	0.78582	0.73286	0.96572	16488	0	0.15865
GDAP1L1	5	0.19886	0.26721	0.70463	6611	2	-0.44464	0.83707	0.78837	0.97032	17498	0	-0.44464
RNF19B	5	0.19886	0.26721	0.70463	6612	2	0.23672	0.12285	0.25916	0.963749	4614	2	0.23672
TMEM95	5	0.19886	0.26721	0.70463	6613	2	-0.01262	0.171	0.31967	0.963749	5828	1	-0.01262
KRTAP5-5	6	0.19891	0.22052	0.671726	6614	2	-0.0062856	0.058092	0.15767	0.963749	2645	1	-0.0062856
RASA3	4	0.19893	0.17239	0.621577	6615	1	-0.077951	0.81472	0.75248	0.965722	17071	0	-0.077951
DEF6	3	0.19897	0.21408	0.660941	6616	2	-1.0476	0.36408	0.42495	0.963749	9715	1	-1.0476
C16orf89	6	0.19898	0.22124	0.671726	6617	2	-0.10469	0.71981	0.74138	0.96572	15137	1	-0.10469
KIAA1279	5	0.19903	0.26721	0.70463	6618	2	-0.10515	0.20089	0.35278	0.963749	6575	1	-0.10515
SERTAD2	5	0.19903	0.26721	0.70463	6619	1	0.053384	0.93783	0.90712	0.999874	19593	0	0.053384
AHNAK2	3	0.19904	0.21408	0.660941	6620	2	-1.071	0.8972	0.84763	0.981389	18759	0	-1.071
NECAB1	6	0.19916	0.22124	0.671726	6621	3	-0.23316	0.038014	0.11011	0.963749	1886	3	-0.23316
DNM3	2	0.19921	0.17138	0.621577	6622	1	-3.9231	0.20455	0.26028	0.963749	6653	1	-3.9231
DQX1	3	0.19924	0.21408	0.660941	6623	1	0.89721	0.036713	0.086638	0.963749	1839	2	0.89721
SYTL3	6	0.19926	0.22124	0.671726	6624	3	-0.77369	0.98812	0.9755	1.0	20510	0	-0.77369
ABRA	4	0.19927	0.17239	0.621577	6625	1	0.00044184	0.4446	0.52973	0.963749	10934	1	0.00044184
ALAD	4	0.19927	0.17239	0.621577	6626	1	0.58068	0.13491	0.23807	0.963749	4911	2	0.58068
CALCA	4	0.19927	0.17239	0.621577	6627	1	0.098725	0.21665	0.33605	0.963749	6955	1	0.098725
TFB2M	3	0.1993	0.21512	0.663146	6628	2	-1.0984	0.55922	0.52894	0.963749	12585	1	-1.0984
BLOC1S5	6	0.19945	0.22124	0.671726	6629	2	-0.012708	0.31648	0.48941	0.963749	8920	2	-0.012708
IL7	5	0.19951	0.26721	0.70463	6630	1	0.28346	0.46206	0.59632	0.963749	11216	2	0.28346
ERBB2	4	0.19956	0.17239	0.621577	6631	2	-3.056	0.50192	0.54935	0.963749	11739	1	-3.056
PDX1	4	0.19962	0.17239	0.621577	6632	2	-3.5113	0.54999	0.57215	0.963749	12444	1	-3.5113
SZT2	5	0.19965	0.26721	0.70463	6633	2	0.42247	0.34783	0.50014	0.963749	9495	2	0.42247
HLA-F	5	0.19965	0.26721	0.70463	6634	2	0.12494	0.26759	0.42444	0.963749	7935	1	0.12494
MAGEA12	4	0.19968	0.17239	0.621577	6635	1	0.51704	0.17351	0.30432	0.963749	5900	2	0.51704
NUDT8	4	0.19968	0.17239	0.621577	6636	2	-0.50891	0.11599	0.22407	0.963749	4437	1	-0.50891
STX19	4	0.19968	0.17239	0.621577	6637	1	-0.29456	0.29552	0.43707	0.963749	8500	1	-0.29456
UBE2E2	4	0.19968	0.17239	0.621577	6638	1	-0.41126	0.69683	0.66402	0.963749	14753	1	-0.41126
PAXBP1	2	0.19971	0.17213	0.621577	6639	1	-4.461	0.59371	0.53891	0.963749	13128	0	-4.461
COPS2	2	0.19971	0.17213	0.621577	6640	1	-4.5765	0.72946	0.6645	0.963749	15338	0	-4.5765
CCBP2	3	0.19971	0.21617	0.66535	6641	1	0.96406	0.03073	0.071275	0.963749	1623	2	0.96406
IGFBPL1	3	0.19971	0.21617	0.66535	6642	1	-0.002792	0.57076	0.53797	0.963749	12779	1	-0.002792
ZNF559	3	0.19978	0.21617	0.66535	6643	2	-1.0766	0.5412	0.52167	0.963749	12312	1	-1.0766
WAC	3	0.19982	0.21617	0.66535	6644	2	-1.0877	0.83546	0.78255	0.970158	17467	0	-1.0877
RAB25	3	0.19997	0.21725	0.666934	6645	2	-0.9642	0.90558	0.8541	0.982425	18931	0	-0.9642
CCDC71L	5	0.19999	0.26721	0.70463	6646	2	-0.0089304	0.21509	0.37108	0.963749	6922	2	-0.0089304
CCL22	6	0.20002	0.22196	0.672593	6647	2	-0.17435	0.96501	0.94295	1.0	20111	0	-0.17435
HELB	6	0.20002	0.22196	0.672593	6648	2	0.15587	0.86543	0.82959	0.978813	18066	1	0.15587
SUDS3	6	0.20002	0.22196	0.672593	6649	3	-0.47666	0.4114	0.57685	0.963749	10421	1	-0.47666
CRTAM	4	0.20009	0.17239	0.621577	6650	1	-0.02636	0.90669	0.86736	0.986486	18956	0	-0.02636
SDK2	3	0.20024	0.21813	0.668318	6651	1	0.71472	0.092005	0.16489	0.963749	3812	2	0.71472
IQCB1	6	0.20032	0.22196	0.672593	6652	2	0.77697	0.026686	0.082715	0.963749	1444	4	0.77697
TBX4	4	0.20033	0.17239	0.621577	6653	1	-0.311	0.33071	0.46359	0.963749	9176	1	-0.311
SMARCA4	4	0.20033	0.17239	0.621577	6654	1	-0.24824	0.34969	0.47484	0.963749	9526	1	-0.24824
HK2	5	0.20035	0.26721	0.70463	6655	2	0.47853	0.11274	0.2435	0.963749	4343	1	0.47853
KCTD1	5	0.20041	0.26721	0.70463	6656	2	-0.55113	0.27315	0.42557	0.963749	8049	1	-0.55113
OGDHL	5	0.20041	0.26721	0.70463	6657	2	0.096989	0.86678	0.8141	0.974109	18099	0	0.096989
LRRN3	6	0.20043	0.22196	0.672593	6658	3	-0.75275	0.11858	0.2626	0.963749	4516	1	-0.75275
TFDP2	4	0.20043	0.17239	0.621577	6659	2	-2.7026	0.045981	0.11695	0.963749	2194	2	-2.7026
ATF2	4	0.20043	0.17239	0.621577	6660	2	-3.3064	0.35223	0.47484	0.963749	9557	1	-3.3064
CYTH3	4	0.20043	0.17239	0.621577	6661	2	-3.2642	0.94732	0.9151	1.0	19778	0	-3.2642
TM4SF4	4	0.20043	0.17239	0.621577	6662	2	-3.0086	0.78158	0.7187	0.963749	16404	0	-3.0086
FBXL14	4	0.2007	0.17239	0.621577	6663	2	-0.55925	0.22248	0.34977	0.963749	7073	1	-0.55925
AMHR2	4	0.2007	0.17239	0.621577	6664	1	0.46335	0.074372	0.16255	0.963749	3257	2	0.46335
PRKAR2B	3	0.20072	0.2201	0.671354	6665	2	-0.87066	0.51425	0.50905	0.963749	11902	1	-0.87066
CYP27B1	3	0.20072	0.2201	0.671354	6666	1	0.05779	0.67257	0.60794	0.963749	14349	0	0.05779
PDCD1	3	0.20102	0.22117	0.671726	6667	2	-1.0619	0.41546	0.44459	0.963749	10481	1	-1.0619
TENM4	5	0.20104	0.26721	0.70463	6668	2	0.1981	0.4547	0.58595	0.963749	11091	1	0.1981
DEFB121	6	0.20112	0.22196	0.672593	6669	3	-0.48451	0.89246	0.84688	0.981389	18657	0	-0.48451
TEX35	6	0.20112	0.22196	0.672593	6670	2	0.24589	0.045339	0.12106	0.963749	2172	2	0.24589
DDX60	3	0.20123	0.22117	0.671726	6671	1	0.2454	0.57291	0.53981	0.963749	12818	1	0.2454
TRO	3	0.20123	0.22117	0.671726	6672	1	0.22476	0.68065	0.61314	0.963749	14495	0	0.22476
NEXN	3	0.20131	0.22118	0.671726	6673	2	-1.0666	0.89467	0.84572	0.981389	18703	0	-1.0666
KCNG2	5	0.20134	0.26721	0.70463	6674	2	0.53974	0.12133	0.25806	0.963749	4575	3	0.53974
ARHGEF15	3	0.20136	0.22118	0.671726	6675	2	-0.96735	0.83263	0.78016	0.970158	17421	0	-0.96735
DIRAS3	4	0.20148	0.17239	0.621577	6676	2	-3.5395	0.97572	0.95623	1.0	20314	0	-3.5395
RPS15	4	0.20149	0.17239	0.621577	6677	2	-0.91761	0.7459	0.69582	0.963749	15655	1	-0.91761
SAMD5	5	0.20149	0.26721	0.70463	6678	2	-0.31114	0.9705	0.94758	1.0	20225	0	-0.31114
EXOSC9	3	0.20149	0.22118	0.671726	6679	2	-0.78081	0.8181	0.76418	0.968649	17139	0	-0.78081
HTR1D	6	0.20156	0.22631	0.682208	6680	2	-0.036807	0.79867	0.78181	0.970158	16761	1	-0.036807
CCT7	4	0.20157	0.17239	0.621577	6681	2	-3.1305	0.57036	0.58453	0.963749	12769	1	-3.1305
TNNT3	5	0.20167	0.26721	0.70463	6682	1	0.17083	0.33347	0.48503	0.963749	9217	1	0.17083
CDK2	3	0.2017	0.22207	0.672815	6683	2	-0.70987	0.95818	0.94191	1.0	19969	0	-0.70987
PRRC1	5	0.2017	0.26721	0.70463	6684	2	0.33487	0.70507	0.70015	0.963749	14884	1	0.33487
TMEM8B	4	0.20171	0.17239	0.621577	6685	1	-0.49163	0.80937	0.74627	0.96572	16968	0	-0.49163
METTL20	4	0.20179	0.17239	0.621577	6686	2	-3.2161	0.95213	0.91923	1.0	19860	0	-3.2161
MYL6	4	0.20179	0.17239	0.621577	6687	2	-3.1783	0.92619	0.88736	0.992805	19364	0	-3.1783
FCGR2A	4	0.20179	0.17239	0.621577	6688	2	-2.535	0.013976	0.037797	0.963749	829	2	-2.535
DIP2C	5	0.20197	0.26721	0.70463	6689	2	0.37589	0.10072	0.22331	0.963749	4039	1	0.37589
TMEM88B	5	0.20197	0.26721	0.70463	6690	2	0.30563	0.5972	0.64317	0.963749	13180	1	0.30563
LRRC29	6	0.20202	0.22707	0.684003	6691	1	0.14838	0.14262	0.30201	0.963749	5128	2	0.14838
OGFR	6	0.20202	0.22707	0.684003	6692	1	0.38528	0.033123	0.094313	0.963749	1724	2	0.38528
AKAP2	4	0.20204	0.17275	0.621577	6693	2	-3.0358	0.82991	0.78058	0.970158	17368	0	-3.0358
COL4A4	6	0.20205	0.22763	0.684671	6694	3	-0.72485	0.51047	0.64775	0.963749	11849	1	-0.72485
FAM229B	3	0.20208	0.22407	0.677743	6695	1	0.18663	0.69104	0.63209	0.963749	14663	0	0.18663
E4F1	4	0.20212	0.17275	0.621577	6696	1	-0.053392	0.87557	0.83261	0.979856	18277	0	-0.053392
PDZD7	4	0.20216	0.17275	0.621577	6697	2	-0.32025	0.49112	0.54398	0.963749	11594	1	-0.32025
FBLN5	2	0.20224	0.17429	0.621577	6698	1	-4.6222	0.77645	0.71236	0.963749	16288	0	-4.6222
HELZ2	4	0.20228	0.17275	0.621577	6699	2	-1.8612	0.22578	0.35077	0.963749	7142	2	-1.8612
NAPB	3	0.20247	0.22407	0.677743	6700	2	-0.99607	0.27926	0.36555	0.963749	8161	1	-0.99607
CYP4F22	5	0.20252	0.26721	0.70463	6701	2	0.41645	0.32837	0.47488	0.963749	9131	2	0.41645
KIF19	3	0.20253	0.22407	0.677743	6702	1	0.07353	0.57654	0.54334	0.963749	12865	1	0.07353
LARP4	4	0.20253	0.17293	0.621577	6703	2	-3.1177	0.53633	0.5634	0.963749	12248	1	-3.1177
VIP	4	0.20253	0.17293	0.621577	6704	2	-3.2417	0.51334	0.55457	0.963749	11888	1	-3.2417
NOVA1	4	0.20253	0.17293	0.621577	6705	2	-3.047	0.84834	0.79948	0.973075	17723	0	-3.047
ALDH2	3	0.20269	0.22407	0.677743	6706	2	-1.0146	0.75185	0.69427	0.963749	15780	0	-1.0146
OBFC1	2	0.20269	0.17644	0.62328	6707	1	-4.3932	0.48921	0.44503	0.963749	11562	1	-4.3932
DPYSL2	4	0.2027	0.17311	0.621577	6708	1	0.0062027	0.87369	0.83033	0.979417	18237	0	0.0062027
DUSP7	4	0.2027	0.17311	0.621577	6709	1	0.79857	0.034845	0.087751	0.963749	1783	3	0.79857
OR2S2	4	0.2027	0.17311	0.621577	6710	1	0.6076	0.12937	0.23717	0.963749	4760	2	0.6076
SFRP1	3	0.20284	0.22407	0.677743	6711	2	-0.92639	0.65355	0.59914	0.963749	14047	0	-0.92639
LOC646862	4	0.20287	0.17311	0.621577	6712	2	-3.2826	0.087582	0.18953	0.963749	3675	1	-3.2826
