id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CHRNG	2	0.039531	0.0316	0.385266	2039	1	-0.50701	0.32088	0.40372	1.0	8169	1	-0.50701
DHX8	2	0.039534	0.0316	0.385266	2040	2	-0.624	0.96047	0.98073	1.0	19592	0	-0.624
EFS	4	0.039549	0.047333	0.451589	2041	4	-0.35858	0.96045	0.98072	1.0	19591	0	-0.35858
ARHGEF16	2	0.039561	0.0316	0.385266	2042	2	-0.62984	0.90797	0.94309	1.0	18457	0	-0.62984
PPP1R3E	3	0.039575	0.044739	0.450495	2043	2	-0.68877	0.78393	0.86161	1.0	15912	0	-0.68877
IFFO1	2	0.039591	0.0316	0.385266	2044	1	-0.29062	0.55675	0.65095	1.0	11722	0	-0.29062
TMPRSS11E	5	0.039596	0.045735	0.450818	2045	3	-0.35851	0.89207	0.94299	1.0	18111	0	-0.35851
RPL30	4	0.039689	0.047554	0.451589	2046	3	-0.74246	0.91772	0.95613	1.0	18671	0	-0.74246
MATN4	3	0.039759	0.045289	0.450495	2047	3	-0.27407	0.96024	0.97622	1.0	19589	0	-0.27407
PRPF40A	3	0.039781	0.045289	0.450495	2048	3	-0.34902	0.96022	0.97622	1.0	19588	0	-0.34902
TPH1	3	0.039782	0.045289	0.450495	2049	2	-0.67019	0.65463	0.7474	1.0	13374	0	-0.67019
PCDHA13	2	0.039806	0.031922	0.385266	2050	2	-0.41777	0.96019	0.98039	1.0	19587	0	-0.41777
CHMP1A	4	0.039832	0.047555	0.451589	2051	2	-0.12527	0.047875	0.15137	1.0	2105	1	-0.12527
CAMK2A	4	0.039864	0.047778	0.452123	2052	2	-0.31914	0.11931	0.27855	1.0	4149	1	-0.31914
C5orf54	4	0.03987	0.047778	0.452123	2053	4	-0.20049	0.96013	0.98047	1.0	19586	0	-0.20049
CCDC173	3	0.03988	0.045289	0.450495	2054	2	-0.78579	0.89483	0.94118	1.0	18184	0	-0.78579
APCDD1	4	0.039884	0.047779	0.452123	2055	4	-0.21124	0.96012	0.98047	1.0	19585	0	-0.21124
HNRNPF	3	0.039891	0.04529	0.450495	2056	3	-0.21326	0.93656	0.96211	1.0	19059	0	-0.21326
ZNF362	4	0.039892	0.048214	0.452633	2057	3	-0.61433	0.24356	0.44838	1.0	6833	1	-0.61433
RWDD4	2	0.039896	0.031923	0.385266	2058	1	-0.66278	0.64748	0.74169	1.0	13244	0	-0.66278
PTPN2	2	0.039905	0.031923	0.385266	2059	2	-0.72019	0.96009	0.98039	1.0	19584	0	-0.72019
KRTAP19-3	4	0.039914	0.048214	0.452633	2060	3	-0.47189	0.26493	0.47438	1.0	7196	1	-0.47189
DBNL	2	0.039926	0.031923	0.385266	2061	2	-0.53989	0.91175	0.94713	1.0	18531	0	-0.53989
KCNIP2	2	0.03993	0.031923	0.385266	2062	2	-0.39464	0.96007	0.98039	1.0	19583	0	-0.39464
EBP	4	0.039986	0.048215	0.452633	2063	4	-0.32654	0.96001	0.98047	1.0	19580	0	-0.32654
SNRNP35	3	0.039987	0.04529	0.450495	2064	3	-0.44707	0.96001	0.97622	1.0	19579	0	-0.44707
ZNF148	4	0.040013	0.048215	0.452633	2065	3	-0.82689	0.21559	0.42073	1.0	6361	1	-0.82689
IARS2	2	0.040048	0.032251	0.386557	2066	1	-1.8164	0.69224	0.77572	1.0	14079	0	-1.8164
OTUD1	4	0.040053	0.048215	0.452633	2067	4	-0.17922	0.95995	0.98047	1.0	19578	0	-0.17922
LOH12CR1	3	0.040072	0.045614	0.450495	2068	2	-0.57846	0.0044859	0.017795	1.0	280	1	-0.57846
NME6	4	0.040073	0.048652	0.4533	2069	1	0.076748	0.080102	0.23542	1.0	3174	2	0.076748
TEAD4	4	0.040095	0.048652	0.4533	2070	3	-0.425	0.53345	0.67968	1.0	11346	1	-0.425
ILVBL	3	0.040096	0.045614	0.450495	2071	3	-0.30074	0.9599	0.97622	1.0	19577	0	-0.30074
STRIP1	4	0.040133	0.048652	0.4533	2072	3	-0.2085	0.72935	0.80716	1.0	14818	1	-0.2085
SPINT4	2	0.040139	0.032251	0.386557	2073	1	-0.44112	0.3335	0.41725	1.0	8381	1	-0.44112
CCBL1	3	0.040176	0.045614	0.450495	2074	2	-0.42759	0.8318	0.89413	1.0	16897	0	-0.42759
UBALD2	4	0.040193	0.048652	0.4533	2075	1	-0.05447	0.87244	0.92968	1.0	17733	0	-0.05447
hsa-mir-5697	4	0.040254	0.048653	0.4533	2076	3	-0.28558	0.95548	0.97894	1.0	19482	0	-0.28558
AMIGO2	3	0.040304	0.045614	0.450495	2077	3	-0.36614	0.9597	0.97622	1.0	19576	0	-0.36614
RPS4Y2	2	0.040315	0.032251	0.386557	2078	2	-0.4981	0.95968	0.98005	1.0	19575	0	-0.4981
ATPAF2	4	0.040326	0.048653	0.4533	2079	4	-0.5579	0.95967	0.98047	1.0	19574	0	-0.5579
NELL1	5	0.040363	0.04622	0.450818	2080	2	0.15436	0.065024	0.21126	1.0	2696	3	0.15436
SLPI	2	0.04039	0.032252	0.386557	2081	2	-0.82938	0.95961	0.98005	1.0	19571	0	-0.82938
KCNG4	3	0.040413	0.045614	0.450495	2082	2	-0.48494	0.7775	0.85683	1.0	15775	0	-0.48494
C2orf50	4	0.040434	0.048876	0.4533	2083	3	-0.56624	0.76691	0.84498	1.0	15548	0	-0.56624
FOXD2	3	0.040441	0.045614	0.450495	2084	3	-0.16851	0.95956	0.97622	1.0	19570	0	-0.16851
MAP2K7	3	0.040483	0.045614	0.450495	2085	3	-0.58221	0.9261	0.95787	1.0	18865	0	-0.58221
MST1	4	0.040494	0.048876	0.4533	2086	3	-0.24704	0.47809	0.64655	1.0	10504	1	-0.24704
TAS1R3	1	0.040496	0.016786	0.307953	2087	1	-0.50125	0.9595	0.98321	1.0	19569	0	-0.50125
SMG9	2	0.040504	0.032252	0.386557	2088	2	-0.27024	0.89583	0.9311	1.0	18202	0	-0.27024
CYP3A4	3	0.040525	0.045614	0.450495	2089	1	-0.13229	0.78766	0.86548	1.0	15983	0	-0.13229
CELSR1	4	0.040554	0.048876	0.4533	2090	2	-0.00328	0.3816	0.60244	1.0	9088	1	-0.00328
INPP5K	4	0.040611	0.048876	0.4533	2091	3	-0.33864	0.86319	0.92154	1.0	17551	0	-0.33864
MVB12B	3	0.040617	0.045614	0.450495	2092	3	-0.33361	0.95938	0.97622	1.0	19568	0	-0.33361
RIMBP3C	1	0.040651	0.016786	0.307953	2093	1	-0.47189	0.95935	0.98321	1.0	19567	0	-0.47189
NPSR1	3	0.040661	0.045614	0.450495	2094	2	-0.59064	0.50917	0.61344	1.0	10968	1	-0.59064
RHOD	5	0.040671	0.04622	0.450818	2095	4	-0.60173	0.62706	0.77755	1.0	12915	1	-0.60173
DOK1	4	0.040675	0.048876	0.4533	2096	2	-0.1668	0.68892	0.77521	1.0	14013	1	-0.1668
BUD13	3	0.040683	0.045614	0.450495	2097	3	-0.49517	0.95932	0.97622	1.0	19566	0	-0.49517
SPRR2A	3	0.040701	0.045614	0.450495	2098	3	-0.61069	0.94978	0.96853	1.0	19354	0	-0.61069
PRSS21	3	0.040706	0.045614	0.450495	2099	1	0.0083053	0.43974	0.56124	1.0	9922	1	0.0083053
ITPKB	3	0.040716	0.045614	0.450495	2100	3	-0.37714	0.95928	0.97622	1.0	19565	0	-0.37714
CKMT1B	3	0.040721	0.045614	0.450495	2101	2	-0.28172	0.73779	0.82194	1.0	14974	0	-0.28172
THOC5	2	0.040772	0.032588	0.387771	2102	2	-0.50217	0.95923	0.97969	1.0	19563	0	-0.50217
LYRM4	4	0.040795	0.048876	0.4533	2103	1	-0.1354	0.8535	0.91185	1.0	17332	0	-0.1354
GSKIP	5	0.040847	0.046451	0.450818	2104	3	-0.72024	0.16842	0.40392	1.0	5312	2	-0.72024
FTMT	3	0.04085	0.045947	0.450818	2105	3	-0.42829	0.94136	0.96408	1.0	19162	0	-0.42829
FBXL22	4	0.040915	0.048876	0.4533	2106	1	0.6978	0.0071455	0.038004	1.0	444	3	0.6978
KRTAP3-2	3	0.04094	0.045947	0.450818	2107	2	-0.31624	0.35492	0.50464	1.0	8703	1	-0.31624
GPR89A	2	0.04096	0.032589	0.387771	2108	1	-0.52429	0.76799	0.8416	1.0	15567	0	-0.52429
APMAP	3	0.040978	0.045947	0.450818	2109	3	-0.17531	0.92683	0.95876	1.0	18877	0	-0.17531
BUB1	2	0.041029	0.032931	0.387771	2110	2	-0.51905	0.95897	0.97933	1.0	19561	0	-0.51905
SYNC	3	0.041042	0.045948	0.450818	2111	3	-0.28158	0.95896	0.97622	1.0	19560	0	-0.28158
GUCY1A2	3	0.04107	0.045948	0.450818	2112	2	-0.53702	0.10704	0.22493	1.0	3867	1	-0.53702
CDS2	4	0.041122	0.048876	0.4533	2113	3	-0.46406	0.87949	0.93538	1.0	17867	0	-0.46406
TMUB1	3	0.04113	0.045948	0.450818	2114	3	-0.22991	0.95887	0.97622	1.0	19559	0	-0.22991
NRAP	3	0.041158	0.045948	0.450818	2115	3	-0.43407	0.95884	0.97622	1.0	19557	0	-0.43407
hsa-mir-138-1	4	0.041216	0.049119	0.4533	2116	2	-0.095457	0.60289	0.71876	1.0	12507	1	-0.095457
AMDHD2	6	0.04122	0.04975	0.4533	2117	4	-0.45558	0.33604	0.6153	1.0	8423	1	-0.45558
OR7G3	5	0.041228	0.046886	0.450818	2118	4	-0.43292	0.91436	0.957	1.0	18601	0	-0.43292
NDUFB7	2	0.041233	0.032931	0.387771	2119	1	-0.31174	0.6091	0.69999	1.0	12599	0	-0.31174
SLC25A28	3	0.041239	0.046223	0.450818	2120	2	-0.2884	0.85096	0.90595	1.0	17272	0	-0.2884
EIF2B5	3	0.041241	0.046223	0.450818	2121	3	-0.30751	0.95876	0.97592	1.0	19555	0	-0.30751
RASSF4	3	0.04125	0.046223	0.450818	2122	2	-0.25769	0.75686	0.83621	1.0	15349	0	-0.25769
OR13H1	4	0.041255	0.049119	0.4533	2123	3	-0.35449	0.36903	0.59879	1.0	8900	1	-0.35449
FAM83F	3	0.041297	0.046223	0.450818	2124	3	-0.29578	0.9587	0.97592	1.0	19553	0	-0.29578
RGS17	4	0.041324	0.049582	0.4533	2125	3	-0.39402	0.16049	0.33715	1.0	5136	1	-0.39402
SPEN	3	0.041369	0.046223	0.450818	2126	2	-0.59336	0.72162	0.80663	1.0	14654	0	-0.59336
FOCAD	4	0.041424	0.049798	0.4533	2127	3	-0.44319	0.86039	0.91937	1.0	17491	0	-0.44319
hsa-mir-20a	1	0.041504	0.016786	0.307953	2128	1	-0.57252	0.9585	0.98321	1.0	19551	0	-0.57252
KMT2B	2	0.041508	0.032931	0.387771	2129	2	-0.40246	0.95849	0.97933	1.0	19550	0	-0.40246
RUFY1	4	0.041518	0.049799	0.4533	2130	2	-0.11098	0.41836	0.62336	1.0	9615	1	-0.11098
SH2B2	3	0.041521	0.046562	0.450818	2131	2	-0.38637	0.78507	0.86255	1.0	15939	0	-0.38637
FCN1	3	0.041537	0.046562	0.450818	2132	3	-0.3987	0.95846	0.97592	1.0	19549	0	-0.3987
SMTNL2	3	0.04155	0.046562	0.450818	2133	2	-0.55357	0.80735	0.87821	1.0	16395	0	-0.55357
TTI2	3	0.04156	0.046562	0.450818	2134	3	-0.53223	0.91143	0.9485	1.0	18523	0	-0.53223
ULBP3	4	0.041573	0.049799	0.4533	2135	3	-0.44966	0.63895	0.74573	1.0	13094	1	-0.44966
TSPAN11	4	0.041577	0.049799	0.4533	2136	3	-0.36382	0.95214	0.97787	1.0	19400	0	-0.36382
SCEL	5	0.041622	0.047601	0.451828	2137	4	-0.38506	0.49282	0.72828	1.0	10731	1	-0.38506
RHOB	1	0.041644	0.016786	0.307953	2138	1	-1.0315	0.95836	0.98321	1.0	19548	0	-1.0315
ARL17A	3	0.041699	0.046858	0.450818	2139	3	-0.68813	0.9583	0.97561	1.0	19547	0	-0.68813
TRPM5	4	0.041718	0.050284	0.4533	2140	3	-0.32525	0.94004	0.9708	1.0	19133	0	-0.32525
KIN	3	0.041793	0.047195	0.451364	2141	2	-0.29191	0.32165	0.47562	1.0	8187	1	-0.29191
IK	5	0.041841	0.048057	0.452535	2142	3	-0.3676	0.18	0.41352	1.0	5586	1	-0.3676
EPO	2	0.04185	0.032931	0.387771	2143	2	-0.65605	0.95815	0.97933	1.0	19544	0	-0.65605
MRS2	3	0.041861	0.047196	0.451364	2144	3	-0.4399	0.95814	0.97561	1.0	19543	0	-0.4399
LILRA3	3	0.041881	0.047196	0.451364	2145	2	-0.47662	0.47459	0.59035	1.0	10450	1	-0.47662
EPRS	3	0.041883	0.047196	0.451364	2146	1	0.11017	0.19663	0.37772	1.0	5952	2	0.11017
NEUROD4	4	0.041888	0.050284	0.4533	2147	3	-0.3239	0.18903	0.36975	1.0	5779	1	-0.3239
OR4C16	3	0.041889	0.047196	0.451364	2148	3	-0.31323	0.95811	0.97561	1.0	19542	0	-0.31323
hsa-mir-4321	2	0.041939	0.032932	0.387771	2149	2	-0.4914	0.95806	0.97933	1.0	19541	0	-0.4914
NDUFA1	3	0.041962	0.047536	0.451589	2150	2	-0.65833	0.48608	0.59467	1.0	10636	1	-0.65833
RHOQ	3	0.042023	0.047536	0.451589	2151	2	-0.49804	0.33053	0.4872	1.0	8334	1	-0.49804
MCAT	4	0.04206	0.050284	0.4533	2152	3	-0.28155	0.84351	0.90712	1.0	17123	0	-0.28155
SGPP1	5	0.042066	0.048057	0.452535	2153	3	-0.43397	0.22284	0.45495	1.0	6499	1	-0.43397
PROCA1	3	0.042092	0.047536	0.451589	2154	3	-0.28168	0.95791	0.97561	1.0	19537	0	-0.28168
LIPG	4	0.042107	0.050284	0.4533	2155	3	-0.34597	0.054796	0.1663	1.0	2354	1	-0.34597
PSMC5	4	0.042118	0.050284	0.4533	2156	1	0.087227	0.2142	0.41538	1.0	6332	2	0.087227
ESR2	3	0.04212	0.047536	0.451589	2157	3	-0.4339	0.95788	0.97561	1.0	19536	0	-0.4339
KCNS1	2	0.042156	0.032932	0.387771	2158	2	-0.4324	0.95784	0.97933	1.0	19535	0	-0.4324
hsa-mir-550a-1	4	0.042178	0.050284	0.4533	2159	3	-0.34998	0.83636	0.90138	1.0	16994	0	-0.34998
hsa-mir-4293	3	0.042182	0.047536	0.451589	2160	3	-0.25321	0.95782	0.97561	1.0	19534	0	-0.25321
IL12RB2	3	0.042216	0.047536	0.451589	2161	3	-0.27172	0.95778	0.97561	1.0	19533	0	-0.27172
GPR75	3	0.042227	0.047537	0.451589	2162	3	-0.64236	0.95777	0.97561	1.0	19532	0	-0.64236
C2orf71	5	0.042286	0.048299	0.452836	2163	4	-0.23841	0.35668	0.60105	1.0	8731	1	-0.23841
GPR173	4	0.042341	0.050715	0.4533	2164	3	-0.73675	0.24517	0.4496	1.0	6860	1	-0.73675
BTBD16	3	0.042357	0.047537	0.451589	2165	3	-0.45356	0.95764	0.97561	1.0	19529	0	-0.45356
OR51T1	5	0.042366	0.048299	0.452836	2166	3	-0.64635	0.71996	0.82418	1.0	14620	1	-0.64635
UBOX5	3	0.042391	0.047537	0.451589	2167	3	-0.17222	0.95761	0.97561	1.0	19527	0	-0.17222
hsa-mir-4461	2	0.042411	0.032932	0.387771	2168	2	-0.80866	0.95759	0.97933	1.0	19525	0	-0.80866
SLC7A8	3	0.042471	0.047537	0.451589	2169	2	-0.10688	0.32635	0.48435	1.0	8251	1	-0.10688
SLC25A15	3	0.042517	0.047537	0.451589	2170	3	-0.76291	0.92396	0.95661	1.0	18817	0	-0.76291
hsa-mir-5586	3	0.042567	0.047822	0.452123	2171	3	-0.53893	0.95743	0.97529	1.0	19524	0	-0.53893
ALDH2	2	0.04257	0.032932	0.387771	2172	2	-0.51931	0.86034	0.89771	1.0	17490	0	-0.51931
OSCP1	3	0.042584	0.047822	0.452123	2173	3	-0.72204	0.95742	0.97529	1.0	19522	0	-0.72204
RAB42	4	0.042599	0.050715	0.4533	2174	3	-0.23173	0.57538	0.7054	1.0	12001	1	-0.23173
TMEM37	3	0.042652	0.047822	0.452123	2175	2	-0.17177	0.79349	0.87011	1.0	16097	0	-0.17177
EDC3	5	0.042655	0.0483	0.452836	2176	3	-0.37029	0.73761	0.82903	1.0	14970	1	-0.37029
RNF139	3	0.04267	0.047822	0.452123	2177	3	-0.84954	0.95382	0.97142	1.0	19445	0	-0.84954
SPINT3	2	0.04268	0.032932	0.387771	2178	2	-0.6936	0.95732	0.97933	1.0	19519	0	-0.6936
PARP8	4	0.042779	0.050716	0.4533	2179	1	0.00041046	0.22214	0.42542	1.0	6480	1	0.00041046
PDGFD	4	0.042828	0.050716	0.4533	2180	3	-0.35005	0.58861	0.7102	1.0	12245	1	-0.35005
ADORA1	4	0.042839	0.050716	0.4533	2181	2	-0.19597	0.89002	0.94131	1.0	18079	0	-0.19597
DKC1	3	0.042878	0.047822	0.452123	2182	1	-0.012577	0.18093	0.3471	1.0	5605	1	-0.012577
hsa-mir-4418	4	0.042937	0.050716	0.4533	2183	2	-0.12919	0.33323	0.5796	1.0	8380	1	-0.12919
KCTD21	3	0.042948	0.047822	0.452123	2184	3	-0.37064	0.95705	0.97528	1.0	19517	0	-0.37064
ARHGAP30	2	0.042962	0.033265	0.389977	2185	2	-0.88822	0.95704	0.97898	1.0	19516	0	-0.88822
hsa-mir-483	2	0.042965	0.033265	0.389977	2186	1	-0.44729	0.32236	0.40816	1.0	8195	1	-0.44729
ANKRD23	5	0.043007	0.049544	0.4533	2187	4	-0.4374	0.7225	0.82515	1.0	14670	1	-0.4374
CCR3	3	0.043045	0.048098	0.452535	2188	3	-0.29461	0.95695	0.97498	1.0	19514	0	-0.29461
hsa-mir-5008	3	0.043059	0.048098	0.452535	2189	3	-0.40413	0.92993	0.9592	1.0	18939	0	-0.40413
SRSF3	4	0.043076	0.050716	0.4533	2190	3	-0.90189	0.93879	0.96905	1.0	19106	0	-0.90189
BLM	3	0.043077	0.048098	0.452535	2191	3	-0.30747	0.95692	0.97498	1.0	19512	0	-0.30747
ZDHHC7	3	0.043086	0.048098	0.452535	2192	3	-0.33368	0.95691	0.97498	1.0	19511	0	-0.33368
AZGP1	3	0.04312	0.048098	0.452535	2193	3	-0.64699	0.95688	0.97498	1.0	19510	0	-0.64699
PPP2R2C	3	0.043123	0.048098	0.452535	2194	2	-0.76775	0.40187	0.53092	1.0	9392	1	-0.76775
HMGB1	3	0.043171	0.048098	0.452535	2195	3	-0.49657	0.95683	0.97498	1.0	19509	0	-0.49657
DEFA4	3	0.043261	0.048098	0.452535	2196	2	-0.3926	0.29142	0.4626	1.0	7659	1	-0.3926
USF2	2	0.043272	0.033599	0.39045	2197	2	-0.63705	0.95673	0.97863	1.0	19508	0	-0.63705
LYPLA1	2	0.043299	0.033599	0.39045	2198	2	-0.44211	0.84075	0.88662	1.0	17077	0	-0.44211
HIPK1	4	0.04331	0.050965	0.4533	2199	3	-0.33273	0.75739	0.84022	1.0	15361	0	-0.33273
OR2A5	3	0.043361	0.048662	0.4533	2200	3	-0.33843	0.95664	0.97437	1.0	19507	0	-0.33843
RPL13	2	0.04345	0.033599	0.39045	2201	1	-0.77847	0.76447	0.83969	1.0	15502	0	-0.77847
CABP2	4	0.0435	0.050966	0.4533	2202	2	0.015043	0.14072	0.31201	1.0	4653	2	0.015043
RPP40	3	0.043532	0.049205	0.4533	2203	2	-0.853	0.90504	0.94594	1.0	18389	0	-0.853
hsa-mir-373	3	0.043532	0.049205	0.4533	2204	2	-0.79709	0.6597	0.74883	1.0	13468	0	-0.79709
PHOX2B	3	0.043533	0.049205	0.4533	2205	3	-0.48866	0.95647	0.97377	1.0	19504	0	-0.48866
PSMG2	3	0.043556	0.049205	0.4533	2206	2	-1.1512	0.74275	0.82422	1.0	15076	0	-1.1512
YTHDC1	3	0.043588	0.049545	0.4533	2207	2	-0.74697	0.094245	0.20664	1.0	3535	1	-0.74697
THG1L	3	0.043598	0.049545	0.4533	2208	2	-0.40753	0.46966	0.58601	1.0	10392	1	-0.40753
IBA57	2	0.043602	0.033599	0.39045	2209	2	-1.0509	0.9564	0.97863	1.0	19502	0	-1.0509
CSE1L	3	0.043602	0.049545	0.4533	2210	1	0.017445	0.15818	0.31264	1.0	5077	1	0.017445
RASIP1	2	0.043633	0.033599	0.39045	2211	1	-0.095066	0.43724	0.51415	1.0	9879	1	-0.095066
CACNA1F	4	0.043643	0.050966	0.4533	2212	3	-0.23002	0.72322	0.80474	1.0	14688	1	-0.23002
PDK2	5	0.043662	0.049544	0.4533	2213	3	-0.27185	0.93847	0.97171	1.0	19095	0	-0.27185
IGSF21	3	0.043666	0.049545	0.4533	2214	3	-0.37483	0.95633	0.97377	1.0	19501	0	-0.37483
hsa-mir-6792	4	0.04368	0.050966	0.4533	2215	2	-0.48175	0.70974	0.79132	1.0	14431	1	-0.48175
FOPNL	5	0.043744	0.049544	0.4533	2216	4	-0.21618	0.14177	0.3568	1.0	4677	1	-0.21618
ELAVL1	3	0.043763	0.049841	0.4533	2217	2	-0.64543	0.63927	0.73301	1.0	13104	1	-0.64543
PEX2	3	0.04377	0.049841	0.4533	2218	3	-0.16832	0.95623	0.97344	1.0	19500	0	-0.16832
LRP1	2	0.043784	0.0336	0.39045	2219	1	-0.47565	0.31829	0.40221	1.0	8125	1	-0.47565
hsa-mir-668	3	0.043793	0.049841	0.4533	2220	3	-0.36282	0.95395	0.97142	1.0	19449	0	-0.36282
GNL2	4	0.043829	0.051426	0.4533	2221	3	-0.33193	0.46885	0.64286	1.0	10378	1	-0.33193
MST1R	3	0.043845	0.049841	0.4533	2222	2	-0.77054	0.056289	0.13854	1.0	2408	1	-0.77054
SLC46A1	1	0.043894	0.019202	0.334293	2223	1	-0.53306	0.95611	0.9808	1.0	19498	0	-0.53306
WIF1	3	0.043973	0.049842	0.4533	2224	3	-0.18662	0.95603	0.97344	1.0	19495	0	-0.18662
hsa-mir-3168	4	0.04398	0.05188	0.4533	2225	2	-0.14179	0.13428	0.2988	1.0	4490	1	-0.14179
LOC389895	3	0.043989	0.049842	0.4533	2226	2	-1.0541	0.86049	0.91243	1.0	17494	0	-1.0541
NFIA	3	0.044007	0.049842	0.4533	2227	3	-0.33574	0.95599	0.97344	1.0	19492	0	-0.33574
TUBA1C	3	0.044008	0.049842	0.4533	2228	1	0.0029446	0.53563	0.6365	1.0	11374	1	0.0029446
LMOD1	5	0.044014	0.049544	0.4533	2229	3	-0.20953	0.66925	0.79509	1.0	13634	1	-0.20953
ZNF598	4	0.04404	0.05188	0.4533	2230	2	-0.39071	0.086928	0.24128	1.0	3358	2	-0.39071
FUCA1	4	0.044051	0.05188	0.4533	2231	3	-0.46112	0.95733	0.97997	1.0	19520	0	-0.46112
ZNF354A	3	0.044099	0.050147	0.4533	2232	3	-0.16853	0.91015	0.948	1.0	18496	0	-0.16853
OR5B12	4	0.044109	0.05188	0.4533	2233	3	-0.38197	0.68804	0.77398	1.0	13996	1	-0.38197
PMVK	3	0.044124	0.050147	0.4533	2234	3	-0.24804	0.95588	0.97311	1.0	19489	0	-0.24804
UBL5	4	0.04416	0.05188	0.4533	2235	2	-0.79955	0.94001	0.9708	1.0	19132	0	-0.79955
SCAMP2	5	0.044217	0.050508	0.4533	2236	4	-0.23837	0.81458	0.88553	1.0	16552	1	-0.23837
TMED1	4	0.044222	0.05188	0.4533	2237	3	-0.39789	0.86873	0.92636	1.0	17656	0	-0.39789
RAB40C	1	0.044267	0.019202	0.334293	2238	1	-0.64845	0.95573	0.9808	1.0	19487	0	-0.64845
GHRHR	4	0.044267	0.05188	0.4533	2239	3	-0.61327	0.54882	0.68954	1.0	11591	1	-0.61327
TOE1	2	0.044331	0.033942	0.391908	2240	2	-0.79316	0.91533	0.94879	1.0	18617	0	-0.79316
ZNF781	4	0.04434	0.05188	0.4533	2241	3	-0.40461	0.68458	0.77273	1.0	13921	1	-0.40461
NES	3	0.044345	0.051103	0.4533	2242	3	-0.33898	0.95566	0.97246	1.0	19486	0	-0.33898
TUBGCP2	4	0.044348	0.05188	0.4533	2243	3	-0.22814	0.93855	0.96871	1.0	19099	0	-0.22814
MDC1	3	0.044391	0.051103	0.4533	2244	2	-0.33048	0.20026	0.38652	1.0	6047	1	-0.33048
C6orf222	3	0.044397	0.051103	0.4533	2245	3	-0.23541	0.9556	0.97246	1.0	19485	0	-0.23541
WDR17	3	0.044415	0.051103	0.4533	2246	2	-0.35376	0.22758	0.41937	1.0	6561	1	-0.35376
PARS2	3	0.04446	0.051103	0.4533	2247	2	-0.91653	0.052028	0.13481	1.0	2248	1	-0.91653
FAM110B	4	0.044475	0.05188	0.4533	2248	2	-0.10695	0.039591	0.1286	1.0	1796	2	-0.10695
SELO	3	0.044508	0.051103	0.4533	2249	3	-0.51212	0.95549	0.97246	1.0	19483	0	-0.51212
NCOR2	4	0.04458	0.05188	0.4533	2250	2	-0.21978	0.83697	0.90138	1.0	17008	0	-0.21978
ADRB2	4	0.044581	0.05188	0.4533	2251	3	-0.31942	0.61446	0.72739	1.0	12690	1	-0.31942
IL1RN	2	0.044592	0.033942	0.391908	2252	2	-0.51547	0.95541	0.97827	1.0	19481	0	-0.51547
OBP2A	3	0.044598	0.051103	0.4533	2253	2	-0.28859	0.29769	0.46407	1.0	7748	1	-0.28859
CPA1	5	0.044656	0.051062	0.4533	2254	4	-0.39693	0.93886	0.97205	1.0	19109	0	-0.39693
RELA	5	0.044717	0.051062	0.4533	2255	4	-0.372	0.0080822	0.044063	1.0	485	1	-0.372
GATA3	5	0.044724	0.051062	0.4533	2256	4	-0.37052	0.95694	0.98036	1.0	19513	0	-0.37052
PLOD1	3	0.044737	0.051104	0.4533	2257	3	-0.37052	0.95526	0.97246	1.0	19477	0	-0.37052
FBXL7	4	0.044842	0.051881	0.4533	2258	3	-0.30177	0.15531	0.32659	1.0	5003	1	-0.30177
YIF1A	3	0.044878	0.051104	0.4533	2259	2	-0.34052	0.87221	0.9213	1.0	17725	0	-0.34052
CCDC28A	4	0.04494	0.051881	0.4533	2260	1	0.035529	0.23912	0.44183	1.0	6762	1	0.035529
RNASE12	3	0.044943	0.051104	0.4533	2261	3	-0.72899	0.95506	0.97246	1.0	19473	0	-0.72899
SEC14L5	5	0.044953	0.051063	0.4533	2262	4	-0.39503	0.94195	0.97342	1.0	19176	0	-0.39503
C10orf76	3	0.044957	0.051104	0.4533	2263	2	-0.43	0.1966	0.37772	1.0	5951	1	-0.43
hsa-mir-6134	3	0.04496	0.051104	0.4533	2264	3	-0.42101	0.95504	0.97246	1.0	19472	0	-0.42101
POMP	3	0.044961	0.051104	0.4533	2265	3	-0.59693	0.93822	0.96211	1.0	19087	0	-0.59693
TEFM	3	0.044971	0.051104	0.4533	2266	2	-0.71902	0.78718	0.86451	1.0	15975	0	-0.71902
ECSCR	2	0.044993	0.034657	0.391908	2267	2	-0.56356	0.95501	0.97752	1.0	19471	0	-0.56356
TRAPPC3	3	0.045002	0.051104	0.4533	2268	3	-0.19879	0.92839	0.9592	1.0	18905	0	-0.19879
OPN1MW	2	0.045059	0.034657	0.391908	2269	1	-0.23293	0.45004	0.52027	1.0	10075	1	-0.23293
SLC29A4	3	0.045086	0.051104	0.4533	2270	2	-0.56095	0.51169	0.61485	1.0	10994	1	-0.56095
NOL6	3	0.045138	0.051417	0.4533	2271	2	-0.28539	0.90921	0.94751	1.0	18478	0	-0.28539
MAGEB3	2	0.045151	0.034657	0.391908	2272	2	-0.54626	0.95485	0.97752	1.0	19470	0	-0.54626
ACTL7B	3	0.045155	0.051417	0.4533	2273	3	-0.35998	0.95485	0.97211	1.0	19469	0	-0.35998
